1.106437638899952780e-02,-4.009869995400709014e-03,-2.444413972900020757e-02,7.213087199999365835e-05,2.826098266000016805e-04,2.891816663999995356e-04,6.898761995458216889e-01,-6.580104021683388371e-01,-1.562156618562737798e-01,-5.365907259541336655e-02,-7.862061387444143623e-01,-5.371401362537543411e-01,-7.459160501062191972e-01,-3.174309574390154154e+00,-8.662369057211850853e-02,1.021106436602076428e+02,5.909802248581400019e-02
-1.847355753000485276e-03,-1.266110702140071584e-02,-5.607391279000234138e-03,-5.272096480000066808e-04,3.834112060000165569e-05,-7.032544960000078566e-05,6.825507288843316589e-01,-6.506849315068488071e-01,-1.562156618562737798e-01,-4.999633726466935768e-02,-7.898688740751593773e-01,-5.371401362537543411e-01,-7.422533147754741822e-01,-3.174309574390154154e+00,-8.662369057211850853e-02,1.008227687639462573e+02,2.303752539049533365e-02
-1.476938809000485214e-03,1.961552748599298089e-03,-2.596496514700022754e-02,-1.611083360000065481e-04,-1.595885753999983772e-04,1.100025663999993660e-04,6.862134642150766739e-01,-6.470221961761037921e-01,-1.562156618562737798e-01,-4.999633726466935768e-02,-7.862061387444143623e-01,-5.371401362537543411e-01,-7.495787854369642123e-01,-3.177972309720899169e+00,-8.662369057211850853e-02,1.009387974274209085e+02,2.628632796778559294e-02
1.136736601099952448e-02,9.265148688599305141e-03,-2.685015250500023126e-02,-1.404136040000065165e-04,-2.387685113999984542e-04,-6.542597160000077625e-05,6.825507288843316589e-01,-6.543476668375938221e-01,-1.488901911947837498e-01,-5.365907259541336655e-02,-7.898688740751593773e-01,-5.371401362537543411e-01,-7.495787854369642123e-01,-3.174309574390154154e+00,-9.028642590286352354e-02,1.006834157097962930e+02,1.913563987429630492e-02
1.136736601099952448e-02,9.265148688599305141e-03,-2.685015250500023126e-02,-1.404136040000065165e-04,-2.387685113999984542e-04,-6.542597160000077625e-05,6.788879935535866439e-01,-6.543476668375938221e-01,-1.525529265255287648e-01,-4.999633726466935768e-02,-7.898688740751593773e-01,-5.444656069152443711e-01,-7.532415207677092273e-01,-3.174309574390154154e+00,-8.296095524137349353e-02,1.010826406043701695e+02,3.031393692236457327e-02
1.091756295299952523e-02,1.019307133659930371e-02,-2.604459870500023047e-02,-4.216796280000064887e-04,2.721020126000015318e-04,-5.859267160000077512e-05,6.825507288843316589e-01,-6.580104021683388371e-01,-1.562156618562737798e-01,-4.999633726466935768e-02,-7.862061387444143623e-01,-5.408028715844993561e-01,-7.385905794447291672e-01,-3.174309574390154154e+00,-8.662369057211850853e-02,1.010973750845389389e+02,3.072650236709045801e-02
1.114376250299952548e-02,-1.956045241340072238e-02,-4.892119661000209757e-03,-1.270441600000641065e-05,-3.033100139999825914e-05,1.020203503999993693e-04,6.825507288843316589e-01,-6.506849315068488071e-01,-1.525529265255287648e-01,-5.365907259541336655e-02,-7.898688740751593773e-01,-5.408028715844993561e-01,-7.459160501062191972e-01,-3.174309574390154154e+00,-8.296095524137349353e-02,1.013323101410503568e+02,3.730468394940979204e-02
-1.010402725000484649e-03,-2.653928065540072517e-02,1.296980178899980601e-02,2.659968039999938117e-04,1.974694966000019813e-04,-2.490692856000009886e-04,6.862134642150766739e-01,-6.506849315068488071e-01,-1.488901911947837498e-01,-5.365907259541336655e-02,-7.862061387444143623e-01,-5.371401362537543411e-01,-7.459160501062191972e-01,-3.177972309720899169e+00,-8.662369057211850853e-02,1.010297197787062373e+02,2.883215380377446985e-02
-1.414499167700049471e-02,-1.922993552140072129e-02,3.565142207899980181e-02,3.234302799999381507e-05,4.380520446000020496e-04,9.930200039999934817e-05,6.862134642150766739e-01,-6.506849315068488071e-01,-1.562156618562737798e-01,-5.365907259541336655e-02,-7.898688740751593773e-01,-5.408028715844993561e-01,-7.459160501062191972e-01,-3.181635045051644184e+00,-8.662369057211850853e-02,1.004984433189854940e+02,1.395641293159392837e-02
2.394874761499953680e-02,1.791152636659931047e-02,-2.460989755500021109e-02,1.693967379999937331e-04,1.851663486000015759e-04,2.903885103999995394e-04,6.862134642150766739e-01,-6.506849315068488071e-01,-1.525529265255287648e-01,-5.365907259541336655e-02,-7.898688740751593773e-01,-5.371401362537543411e-01,-7.422533147754741822e-01,-3.181635045051644184e+00,-8.662369057211850853e-02,1.009844771109763144e+02,2.756535910733697026e-02
