1.053216803745448890e-02,1.286979948997881394e-02,9.424588990176925932e-03,-2.675732131800507142e-04,-8.054679461999726805e-05,-2.825774196399063218e-04,6.532488462383715389e-01,-6.946377554757889872e-01,-9.028642590286352354e-02,4.944692696505871739e-03,-6.470221961761037921e-01,-6.909750201450439722e-01,-6.470221961761037921e-01,-7.569042560984542423e-01,-2.069445461870923417e-02
-4.061885169254555311e-02,-4.609810802002124036e-02,3.411781746617695288e-02,5.862307081994929487e-05,-6.626006461999680523e-05,5.797497543600944186e-04,6.422606402461364938e-01,-6.983004908065340022e-01,-9.394916123360853855e-02,4.944692696505871739e-03,-6.470221961761037921e-01,-6.909750201450439722e-01,-6.433594608453587771e-01,-7.642297267599442723e-01,-2.069445461870923417e-02
-1.455275661654553340e-02,-1.365149322021200033e-03,1.030477330617694635e-02,2.706912048199494538e-04,5.841241738000305263e-05,6.907174636009398442e-05,6.459233755768815088e-01,-7.019632261372790172e-01,-8.662369057211850853e-02,4.944692696505871739e-03,-6.470221961761037921e-01,-6.873122848142989572e-01,-6.433594608453587771e-01,-7.642297267599442723e-01,-2.435718994945425264e-02
-2.755658036254553939e-02,-2.235376368802121858e-02,-9.800918467823053343e-03,1.816894928199493879e-04,4.870602653800032260e-04,7.839083636009393317e-05,6.385979049153914788e-01,-6.983004908065340022e-01,-9.394916123360853855e-02,1.281957365760856300e-03,-6.470221961761037921e-01,-6.909750201450439722e-01,-6.470221961761037921e-01,-7.605669914291992573e-01,-2.069445461870923417e-02
-2.352203188545520969e-03,-9.051596872021207274e-03,9.590346816176925984e-03,-3.648390791800508568e-04,1.689668338000282973e-05,-2.837842636399063256e-04,6.569115815691165539e-01,-7.092886967987690472e-01,-8.662369057211850853e-02,1.281957365760856300e-03,-6.470221961761037921e-01,-6.836495494835539422e-01,-6.433594608453587771e-01,-7.605669914291992573e-01,-2.069445461870923417e-02
-1.708451796545521102e-03,5.938446617978807018e-03,9.419585948176944362e-03,2.913859368199494854e-04,-2.076751861999702437e-05,-1.063567916399061578e-04,6.532488462383715389e-01,-7.019632261372790172e-01,-9.028642590286352354e-02,4.944692696505871739e-03,-6.470221961761037921e-01,-6.909750201450439722e-01,-6.470221961761037921e-01,-7.642297267599442723e-01,-2.069445461870923417e-02
-1.787837910545520513e-03,2.148902903597882039e-02,-1.013243411982305518e-02,3.762212248199495374e-04,2.921733093800029627e-04,8.080452436009399496e-05,6.385979049153914788e-01,-6.983004908065340022e-01,-9.028642590286352354e-02,4.944692696505871739e-03,-6.470221961761037921e-01,-6.909750201450439722e-01,-6.470221961761037921e-01,-7.642297267599442723e-01,-2.069445461870923417e-02
1.040564702545448972e-02,-1.700525562021200452e-03,-9.161765033823073348e-03,-6.388641718005079028e-05,-2.303044746199972169e-04,6.809746236009398641e-05,6.532488462383715389e-01,-7.056259614680240322e-01,-9.394916123360853855e-02,4.944692696505871739e-03,-6.396967255146137621e-01,-6.873122848142989572e-01,-6.433594608453587771e-01,-7.605669914291992573e-01,-2.435718994945425264e-02
-1.981786244545521124e-03,5.571062897978807521e-03,-1.076722705182307435e-02,1.262232819949275862e-06,-1.810330126199971828e-04,-1.034562476399061604e-04,6.532488462383715389e-01,-7.092886967987690472e-01,-9.394916123360853855e-02,4.944692696505871739e-03,-6.470221961761037921e-01,-6.909750201450439722e-01,-6.433594608453587771e-01,-7.605669914291992573e-01,-2.069445461870923417e-02
2.323300216145450167e-02,2.058339517197882093e-02,3.193629354017694932e-02,3.397297481994949943e-05,1.218369538000282199e-05,6.271112836009394651e-05,6.495861109076265238e-01,-6.983004908065340022e-01,-9.028642590286352354e-02,4.944692696505871739e-03,-6.506849315068488071e-01,-6.873122848142989572e-01,-6.470221961761037921e-01,-7.605669914291992573e-01,-1.703171928796421916e-02
-2.312136782545521664e-03,5.566203549978807757e-03,1.030977634817692619e-02,-2.882679451800507458e-04,-1.366858619997184273e-06,-1.071488816399061795e-04,6.532488462383715389e-01,-7.019632261372790172e-01,-8.296095524137349353e-02,1.281957365760856300e-03,-6.470221961761037921e-01,-6.873122848142989572e-01,-6.470221961761037921e-01,-7.605669914291992573e-01,-2.801992528019926765e-02
-1.981786244545521124e-03,5.571062897978807521e-03,-1.076722705182307435e-02,1.262232819949275862e-06,-1.810330126199971828e-04,-1.034562476399061604e-04,6.495861109076265238e-01,-7.056259614680240322e-01,-9.761189656435355355e-02,4.944692696505871739e-03,-6.433594608453587771e-01,-6.873122848142989572e-01,-6.433594608453587771e-01,-7.642297267599442723e-01,-2.435718994945425264e-02
1.036558061945449041e-02,-1.631832598402121332e-02,-9.881194565823073553e-03,-1.404575511800508470e-04,-2.120409326199971893e-04,-1.085379196399061867e-04,6.569115815691165539e-01,-7.056259614680240322e-01,-8.662369057211850853e-02,4.944692696505871739e-03,-6.470221961761037921e-01,-6.873122848142989572e-01,-6.433594608453587771e-01,-7.569042560984542423e-01,-2.435718994945425264e-02
-2.061172358545520535e-03,2.112164531597882089e-02,-3.031924711982307563e-02,8.609752081994932792e-05,1.319078153800028110e-04,8.370506836009400592e-05,6.385979049153914788e-01,-6.983004908065340022e-01,-8.296095524137349353e-02,4.944692696505871739e-03,-6.470221961761037921e-01,-6.909750201450439722e-01,-6.433594608453587771e-01,-7.605669914291992573e-01,-2.435718994945425264e-02
